date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
09:27:17	892025/892025	---M--	200	added ('OK')	image/jpeg	etag:%2263768881-d9c79%22	https://iteck-html.themescamp.com/landing-preview/img/demos/16.jpg	C:/Files/Work/landing%20page%20templates/iteck/iteck-html.themescamp.com/landing-preview/img/demos/16.jpg	(from https://iteck-html.themescamp.com/)
09:27:17	30328/30328	---M--	200	added ('OK')	image/png	etag:%22635bd3fd-7678%22	https://iteck-html.themescamp.com/landing-preview/img/demos/12.png	C:/Files/Work/landing%20page%20templates/iteck/iteck-html.themescamp.com/landing-preview/img/demos/12.png	(from https://iteck-html.themescamp.com/)
09:27:18	63841/63841	---M--	200	added ('OK')	image/jpeg	etag:%22635bd3fd-f961%22	https://iteck-html.themescamp.com/landing-preview/img/demos/7.jpg	C:/Files/Work/landing%20page%20templates/iteck/iteck-html.themescamp.com/landing-preview/img/demos/7.jpg	(from https://iteck-html.themescamp.com/)
09:27:18	43904/43904	---M--	200	added ('OK')	image/jpeg	etag:%22635bd3fd-ab80%22	https://iteck-html.themescamp.com/landing-preview/img/demos/8.jpg	C:/Files/Work/landing%20page%20templates/iteck/iteck-html.themescamp.com/landing-preview/img/demos/8.jpg	(from https://iteck-html.themescamp.com/)
09:27:19	34901/34901	---MCZ	200	added ('OK')	text/html	etag:W/%2264e7ada7-8855%22	https://iteck-html.themescamp.com/page-about-2.html	C:/Files/Work/landing%20page%20templates/iteck/iteck-html.themescamp.com/page-about-2.html	(from https://iteck-html.themescamp.com/)
09:27:20	848350/848350	---M--	200	added ('OK')	image/png	etag:%22635bd3fd-cf1de%22	https://iteck-html.themescamp.com/landing-preview/img/inner_pages/about.png	C:/Files/Work/landing%20page%20templates/iteck/iteck-html.themescamp.com/landing-preview/img/inner_pages/about.png	(from https://iteck-html.themescamp.com/)
09:27:21	609486/609486	---M--	200	added ('OK')	image/png	etag:%22635bd3fd-94cce%22	https://iteck-html.themescamp.com/landing-preview/img/inner_pages/services.png	C:/Files/Work/landing%20page%20templates/iteck/iteck-html.themescamp.com/landing-preview/img/inner_pages/services.png	(from https://iteck-html.themescamp.com/)
09:27:21	547030/547030	---M--	200	added ('OK')	image/png	etag:%22635bd3fd-858d6%22	https://iteck-html.themescamp.com/landing-preview/img/inner_pages/about2.png	C:/Files/Work/landing%20page%20templates/iteck/iteck-html.themescamp.com/landing-preview/img/inner_pages/about2.png	(from https://iteck-html.themescamp.com/)
09:27:21	384258/384258	---M--	200	added ('OK')	image/png	etag:%22635bd3fd-5dd02%22	https://iteck-html.themescamp.com/landing-preview/img/inner_pages/about_app.png	C:/Files/Work/landing%20page%20templates/iteck/iteck-html.themescamp.com/landing-preview/img/inner_pages/about_app.png	(from https://iteck-html.themescamp.com/)
09:27:22	26151/26151	---MCZ	200	added ('OK')	text/html	etag:W/%2264e7ada7-6627%22	https://iteck-html.themescamp.com/page-services-details-5.html	C:/Files/Work/landing%20page%20templates/iteck/iteck-html.themescamp.com/page-services-details-5.html	(from https://iteck-html.themescamp.com/)
09:27:22	235145/235145	---M--	200	added ('OK')	image/png	etag:%22635bd3fd-39689%22	https://iteck-html.themescamp.com/landing-preview/img/inner_pages/services_details.png	C:/Files/Work/landing%20page%20templates/iteck/iteck-html.themescamp.com/landing-preview/img/inner_pages/services_details.png	(from https://iteck-html.themescamp.com/)
09:27:22	231281/231281	---M--	200	added ('OK')	image/png	etag:%22635bd3fd-38771%22	https://iteck-html.themescamp.com/landing-preview/img/inner_pages/services_app.png	C:/Files/Work/landing%20page%20templates/iteck/iteck-html.themescamp.com/landing-preview/img/inner_pages/services_app.png	(from https://iteck-html.themescamp.com/)
09:27:22	31812/31812	---MCZ	200	added ('OK')	text/html	etag:W/%2264e7ada7-7c44%22	https://iteck-html.themescamp.com/page-careers-5.html	C:/Files/Work/landing%20page%20templates/iteck/iteck-html.themescamp.com/page-careers-5.html	(from https://iteck-html.themescamp.com/)
09:27:23	36038/36038	---MCZ	200	added ('OK')	text/html	etag:W/%2264e7ada7-8cc6%22	https://iteck-html.themescamp.com/page-career-details.html	C:/Files/Work/landing%20page%20templates/iteck/iteck-html.themescamp.com/page-career-details.html	(from https://iteck-html.themescamp.com/)
09:27:23	330990/330990	---M--	200	added ('OK')	image/png	etag:%22635bd3fd-50cee%22	https://iteck-html.themescamp.com/landing-preview/img/inner_pages/career.png	C:/Files/Work/landing%20page%20templates/iteck/iteck-html.themescamp.com/landing-preview/img/inner_pages/career.png	(from https://iteck-html.themescamp.com/)
09:27:24	162871/162871	---M--	200	added ('OK')	image/png	etag:%22635bd3fd-27c37%22	https://iteck-html.themescamp.com/landing-preview/img/inner_pages/contact.png	C:/Files/Work/landing%20page%20templates/iteck/iteck-html.themescamp.com/landing-preview/img/inner_pages/contact.png	(from https://iteck-html.themescamp.com/)
09:27:24	164861/164861	---M--	200	added ('OK')	image/png	etag:%22635bd3fd-283fd%22	https://iteck-html.themescamp.com/landing-preview/img/inner_pages/career_details.png	C:/Files/Work/landing%20page%20templates/iteck/iteck-html.themescamp.com/landing-preview/img/inner_pages/career_details.png	(from https://iteck-html.themescamp.com/)
09:27:24	240857/240857	---M--	200	added ('OK')	image/png	etag:%22635bd3fd-3acd9%22	https://iteck-html.themescamp.com/landing-preview/img/inner_pages/projects.png	C:/Files/Work/landing%20page%20templates/iteck/iteck-html.themescamp.com/landing-preview/img/inner_pages/projects.png	(from https://iteck-html.themescamp.com/)
09:27:25	73120/73120	---MCZ	200	added ('OK')	text/html	etag:W/%2264e7ada7-11da0%22	https://iteck-html.themescamp.com/page-faq-5.html	C:/Files/Work/landing%20page%20templates/iteck/iteck-html.themescamp.com/page-faq-5.html	(from https://iteck-html.themescamp.com/)
09:27:25	413552/413552	---M--	200	added ('OK')	image/png	etag:%22635bd3fd-64f70%22	https://iteck-html.themescamp.com/landing-preview/img/inner_pages/single_project.png	C:/Files/Work/landing%20page%20templates/iteck/iteck-html.themescamp.com/landing-preview/img/inner_pages/single_project.png	(from https://iteck-html.themescamp.com/)
09:27:25	106490/106490	---M--	200	added ('OK')	image/png	etag:%22635bd3fd-19ffa%22	https://iteck-html.themescamp.com/landing-preview/img/inner_pages/faq.png	C:/Files/Work/landing%20page%20templates/iteck/iteck-html.themescamp.com/landing-preview/img/inner_pages/faq.png	(from https://iteck-html.themescamp.com/)
09:27:26	9257/9257	---MCZ	200	added ('OK')	text/html	etag:W/%2264e7ada7-2429%22	https://iteck-html.themescamp.com/page-sign-in.html	C:/Files/Work/landing%20page%20templates/iteck/iteck-html.themescamp.com/page-sign-in.html	(from https://iteck-html.themescamp.com/)
09:27:26	42677/42677	---M--	200	added ('OK')	image/png	etag:%22635bd3fd-a6b5%22	https://iteck-html.themescamp.com/landing-preview/img/inner_pages/login.png	C:/Files/Work/landing%20page%20templates/iteck/iteck-html.themescamp.com/landing-preview/img/inner_pages/login.png	(from https://iteck-html.themescamp.com/)
09:27:26	12136/12136	---MCZ	200	added ('OK')	text/html	etag:W/%2264e7ada7-2f68%22	https://iteck-html.themescamp.com/page-comming-soon-5.html	C:/Files/Work/landing%20page%20templates/iteck/iteck-html.themescamp.com/page-comming-soon-5.html	(from https://iteck-html.themescamp.com/)
09:27:27	52505/52505	---M--	200	added ('OK')	image/png	etag:%22635bd3fd-cd19%22	https://iteck-html.themescamp.com/landing-preview/img/inner_pages/comming_soon.png	C:/Files/Work/landing%20page%20templates/iteck/iteck-html.themescamp.com/landing-preview/img/inner_pages/comming_soon.png	(from https://iteck-html.themescamp.com/)
09:27:27	11077/11077	---MCZ	200	added ('OK')	text/html	etag:W/%2264e7ada7-2b45%22	https://iteck-html.themescamp.com/page-404.html	C:/Files/Work/landing%20page%20templates/iteck/iteck-html.themescamp.com/page-404.html	(from https://iteck-html.themescamp.com/)
09:27:27	62197/62197	---M--	200	added ('OK')	image/png	etag:%22635bd3fd-f2f5%22	https://iteck-html.themescamp.com/landing-preview/img/inner_pages/404.png	C:/Files/Work/landing%20page%20templates/iteck/iteck-html.themescamp.com/landing-preview/img/inner_pages/404.png	(from https://iteck-html.themescamp.com/)
09:27:29	360075/360075	---M--	200	added ('OK')	image/png	etag:%22635bd3fd-57e8b%22	https://iteck-html.themescamp.com/landing-preview/img/inner_pages/blog_app_left_sidebar.png	C:/Files/Work/landing%20page%20templates/iteck/iteck-html.themescamp.com/landing-preview/img/inner_pages/blog_app_left_sidebar.png	(from https://iteck-html.themescamp.com/)
09:27:29	404274/404274	---M--	200	added ('OK')	image/png	etag:%22635bd3fd-62b32%22	https://iteck-html.themescamp.com/landing-preview/img/inner_pages/blog_left_sidebar.png	C:/Files/Work/landing%20page%20templates/iteck/iteck-html.themescamp.com/landing-preview/img/inner_pages/blog_left_sidebar.png	(from https://iteck-html.themescamp.com/)
09:27:29	29426/29426	---M--	200	added ('OK')	image/jpeg	etag:%22635bd3fd-72f2%22	https://iteck-html.themescamp.com/landing-preview/img/demos/9.jpg	C:/Files/Work/landing%20page%20templates/iteck/iteck-html.themescamp.com/landing-preview/img/demos/9.jpg	(from https://iteck-html.themescamp.com/)
09:27:29	1891/1891	---M--	200	added ('OK')	image/png	etag:%22635bd3fd-763%22	https://iteck-html.themescamp.com/landing-preview/img/demos/0.png	C:/Files/Work/landing%20page%20templates/iteck/iteck-html.themescamp.com/landing-preview/img/demos/0.png	(from https://iteck-html.themescamp.com/)
09:27:30	333906/333906	---M--	200	added ('OK')	image/png	etag:%22635bd3fd-51852%22	https://iteck-html.themescamp.com/landing-preview/img/inner_pages/single_post_right_sidebar.png	C:/Files/Work/landing%20page%20templates/iteck/iteck-html.themescamp.com/landing-preview/img/inner_pages/single_post_right_sidebar.png	(from https://iteck-html.themescamp.com/)
09:27:30	39871/39871	---M--	200	added ('OK')	image/jpeg	etag:%22635bd3fd-9bbf%22	https://iteck-html.themescamp.com/landing-preview/img/header/2.jpg	C:/Files/Work/landing%20page%20templates/iteck/iteck-html.themescamp.com/landing-preview/img/header/2.jpg	(from https://iteck-html.themescamp.com/)
09:27:30	372686/372686	---M--	200	added ('OK')	image/png	etag:%22635bd3fd-5afce%22	https://iteck-html.themescamp.com/landing-preview/img/b1.png	C:/Files/Work/landing%20page%20templates/iteck/iteck-html.themescamp.com/landing-preview/img/b1.png	(from https://iteck-html.themescamp.com/)
09:27:31	38634/38634	---M--	200	added ('OK')	image/jpeg	etag:%22635bd3fd-96ea%22	https://iteck-html.themescamp.com/landing-preview/img/header/3.jpg	C:/Files/Work/landing%20page%20templates/iteck/iteck-html.themescamp.com/landing-preview/img/header/3.jpg	(from https://iteck-html.themescamp.com/)
09:27:31	53511/53511	---M--	200	added ('OK')	image/jpeg	etag:%22635bd3fd-d107%22	https://iteck-html.themescamp.com/landing-preview/img/header/6.jpg	C:/Files/Work/landing%20page%20templates/iteck/iteck-html.themescamp.com/landing-preview/img/header/6.jpg	(from https://iteck-html.themescamp.com/)
09:27:32	55484/55484	---M--	200	added ('OK')	image/jpeg	etag:%22635bd3fd-d8bc%22	https://iteck-html.themescamp.com/landing-preview/img/header/7.jpg	C:/Files/Work/landing%20page%20templates/iteck/iteck-html.themescamp.com/landing-preview/img/header/7.jpg	(from https://iteck-html.themescamp.com/)
09:27:32	58830/58830	---M--	200	added ('OK')	image/jpeg	etag:%22635bd3fd-e5ce%22	https://iteck-html.themescamp.com/landing-preview/img/header/9.jpg	C:/Files/Work/landing%20page%20templates/iteck/iteck-html.themescamp.com/landing-preview/img/header/9.jpg	(from https://iteck-html.themescamp.com/)
09:27:32	50622/50622	---M--	200	added ('OK')	image/jpeg	etag:%22635bd3fd-c5be%22	https://iteck-html.themescamp.com/landing-preview/img/header/13.jpg	C:/Files/Work/landing%20page%20templates/iteck/iteck-html.themescamp.com/landing-preview/img/header/13.jpg	(from https://iteck-html.themescamp.com/)
09:27:33	99031/99031	---M--	200	added ('OK')	image/jpeg	etag:%22635bd3fd-182d7%22	https://iteck-html.themescamp.com/landing-preview/img/header/12.jpg	C:/Files/Work/landing%20page%20templates/iteck/iteck-html.themescamp.com/landing-preview/img/header/12.jpg	(from https://iteck-html.themescamp.com/)
09:27:33	47462/47462	---M--	200	added ('OK')	image/jpeg	etag:%22635bd3fd-b966%22	https://iteck-html.themescamp.com/landing-preview/img/header/10.jpg	C:/Files/Work/landing%20page%20templates/iteck/iteck-html.themescamp.com/landing-preview/img/header/10.jpg	(from https://iteck-html.themescamp.com/)
09:27:33	105718/105718	---M--	200	added ('OK')	image/jpeg	etag:%22635bd3fd-19cf6%22	https://iteck-html.themescamp.com/landing-preview/img/header/14.jpg	C:/Files/Work/landing%20page%20templates/iteck/iteck-html.themescamp.com/landing-preview/img/header/14.jpg	(from https://iteck-html.themescamp.com/)
09:27:34	179249/179249	---M--	200	added ('OK')	image/png	etag:%22635bd3fd-2bc31%22	https://iteck-html.themescamp.com/landing-preview/img/b3.png	C:/Files/Work/landing%20page%20templates/iteck/iteck-html.themescamp.com/landing-preview/img/b3.png	(from https://iteck-html.themescamp.com/)
09:27:35	49838/49838	---M--	200	added ('OK')	image/png	etag:%22635bd3fd-c2ae%22	https://iteck-html.themescamp.com/landing-preview/img/quotes.png	C:/Files/Work/landing%20page%20templates/iteck/iteck-html.themescamp.com/landing-preview/img/quotes.png	(from https://iteck-html.themescamp.com/)
09:27:35	15250/15250	---M--	200	added ('OK')	image/png	etag:%22635bd3fd-3b92%22	https://iteck-html.themescamp.com/landing-preview/img/envato.png	C:/Files/Work/landing%20page%20templates/iteck/iteck-html.themescamp.com/landing-preview/img/envato.png	(from https://iteck-html.themescamp.com/)
09:27:36	86341/86341	---MCZ	200	added ('OK')	application/javascript	etag:W/%22635bd3fc-15145%22	https://iteck-html.themescamp.com/assets/js/lib/jquery-3.0.0.min.js	C:/Files/Work/landing%20page%20templates/iteck/iteck-html.themescamp.com/assets/js/lib/jquery-3.0.0.min.js	(from https://iteck-html.themescamp.com/)
09:27:36	7083/7083	---MCZ	200	added ('OK')	application/javascript	etag:W/%22635bd3fc-1bab%22	https://iteck-html.themescamp.com/assets/js/lib/jquery-migrate-3.0.0.min.js	C:/Files/Work/landing%20page%20templates/iteck/iteck-html.themescamp.com/assets/js/lib/jquery-migrate-3.0.0.min.js	(from https://iteck-html.themescamp.com/)
09:27:36	4807937/4807937	---M--	200	added ('OK')	image/png	etag:%22635bd3fd-495d01%22	https://iteck-html.themescamp.com/landing-preview/img/b2.png	C:/Files/Work/landing%20page%20templates/iteck/iteck-html.themescamp.com/landing-preview/img/b2.png	(from https://iteck-html.themescamp.com/)
09:27:37	78743/78743	---MCZ	200	added ('OK')	application/javascript	etag:W/%22635bd3fc-13397%22	https://iteck-html.themescamp.com/assets/js/lib/bootstrap.bundle.min.js	C:/Files/Work/landing%20page%20templates/iteck/iteck-html.themescamp.com/assets/js/lib/bootstrap.bundle.min.js	(from https://iteck-html.themescamp.com/)
09:27:37	8415/8415	---MCZ	200	added ('OK')	application/javascript	etag:W/%22635bd3fc-20df%22	https://iteck-html.themescamp.com/assets/js/lib/wow.min.js	C:/Files/Work/landing%20page%20templates/iteck/iteck-html.themescamp.com/assets/js/lib/wow.min.js	(from https://iteck-html.themescamp.com/)
09:27:37	61877/61877	---MCZ	200	added ('OK')	application/javascript	etag:W/%22635bd3fc-f1b5%22	https://iteck-html.themescamp.com/assets/js/lib/jquery.fancybox.js	C:/Files/Work/landing%20page%20templates/iteck/iteck-html.themescamp.com/assets/js/lib/jquery.fancybox.js	(from https://iteck-html.themescamp.com/)
09:27:38	17885/17885	---MCZ	200	added ('OK')	application/javascript	etag:W/%22635bd3fc-45dd%22	https://iteck-html.themescamp.com/assets/js/lib/lity.js	C:/Files/Work/landing%20page%20templates/iteck/iteck-html.themescamp.com/assets/js/lib/lity.js	(from https://iteck-html.themescamp.com/)
09:27:38	169367/169367	---MCZ	200	added ('OK')	application/javascript	etag:W/%22635bd3fc-29597%22	https://iteck-html.themescamp.com/assets/js/lib/swiper.min.js	C:/Files/Work/landing%20page%20templates/iteck/iteck-html.themescamp.com/assets/js/lib/swiper.min.js	(from https://iteck-html.themescamp.com/)
09:27:38	9030/9030	---MCZ	200	added ('OK')	application/javascript	etag:W/%22635bd3fc-2346%22	https://iteck-html.themescamp.com/assets/js/lib/jquery.waypoints.min.js	C:/Files/Work/landing%20page%20templates/iteck/iteck-html.themescamp.com/assets/js/lib/jquery.waypoints.min.js	(from https://iteck-html.themescamp.com/)
09:27:39	1115/1115	---MCZ	200	added ('OK')	application/javascript	etag:W/%22635bd3fc-45b%22	https://iteck-html.themescamp.com/assets/js/lib/jquery.counterup.js	C:/Files/Work/landing%20page%20templates/iteck/iteck-html.themescamp.com/assets/js/lib/jquery.counterup.js	(from https://iteck-html.themescamp.com/)
09:27:39	9350/9350	---MCZ	200	added ('OK')	application/javascript	etag:W/%22635bd3fd-2486%22	https://iteck-html.themescamp.com/landing-preview/js/parallax.min.js	C:/Files/Work/landing%20page%20templates/iteck/iteck-html.themescamp.com/landing-preview/js/parallax.min.js	(from https://iteck-html.themescamp.com/)
09:27:39	2105/2105	---MCZ	200	added ('OK')	application/javascript	etag:W/%22635bd3fd-839%22	https://iteck-html.themescamp.com/landing-preview/js/countdown.js	C:/Files/Work/landing%20page%20templates/iteck/iteck-html.themescamp.com/landing-preview/js/countdown.js	(from https://iteck-html.themescamp.com/)
09:27:40	1418/1418	---MCZ	200	added ('OK')	application/javascript	etag:W/%22635bd3fc-58a%22	https://iteck-html.themescamp.com/assets/js/lib/scrollIt.min.js	C:/Files/Work/landing%20page%20templates/iteck/iteck-html.themescamp.com/assets/js/lib/scrollIt.min.js	(from https://iteck-html.themescamp.com/)
09:27:40	30571/30571	---MCZ	200	added ('OK')	application/javascript	etag:W/%2263e50b3e-776b%22	https://iteck-html.themescamp.com/assets/js/main.js	C:/Files/Work/landing%20page%20templates/iteck/iteck-html.themescamp.com/assets/js/main.js	(from https://iteck-html.themescamp.com/)
